promedio;promedio
x;y
337,0092316;278,2500916
337,1007233;278,2305603
337,1155243;278,2475586
336,779129;278,5325012
336,9021149;278,6898194
336,8372193;278,802002
336,9319;278,951767
336,8942414;278,8220826
337,0977783;279,1769562
337,2833863;279,304306
337,2493897;279,5396881
337,2346497;279,4795685
331,4523926;283,2375946
302,8504486;280,1873627
294,9319001;287,6599579
288,1039734;291,2813111
286,1419067;292,8796845
285,100296;293,5782166
284,0686035;293,6062775
283,6499024;294,4920197
283,4423371;295,0263672
283,1604767;295,5157624
282,9406738;296,0876007
282,4130402;296,90831
281,5978241;297,7788086
281,4853669;298,5521851
281,4494782;299,1299286
281,822754;299,8389283
281,8713684;300,3927918
281,7503815;300,6814728
281,9429016;300,6712189
281,9779969;300,996994
281,915268;301,0856934
282,0423737;301,3421784
282,2241974;301,7175598
282,3296509;302,1495972
282,3668823;302,3141785
282,3233185;302,6104889
282,3045807;302,9779663
282,2660218;303,3954316
282,2281189;303,3875275
279,0466919;303,637558
274,929718;304,9400788
273,7697754;307,3409882
273,3520966;307,7092285
272,7068329;308,0902863
272,2639465;308,5062714
272,0684509;308,8401489
271,7796326;309,0744782
271,6867218;309,9764099
271,6612702;310,2930451
271,7311402;310,7536011
271,6657562;311,0212402
271,6024475;311,2569733
271,3845978;311,556366
271,4880066;311,9701691
271,3976288;312,041565
270,392273;309,4623261
266,5882264;310,9395905
260,7845154;314,2210236
258,4843063;315,2131196
258,1533737;315,7905579
257,8779221;316,1698761
257,5595474;316,5045929
257,4868775;316,6014405
257,3395615;316,7145081
257,1097946;316,9424286
257,076828;317,2305146
256,9683533;317,4967652
256,750824;317,7748108
256,6470642;317,9437714
256,958725;318,3368073
256,949173;318,7203522
256,9693222;319,0081482
256,9531937;319,2569733
256,9704285;319,543335
256,6496124;317,9124604
253,3023453;309,6706238
246,0676728;309,4734039
241,186905;308,5628357
239,8646622;308,3480835
239,2110062;308,073288
238,8140106;308,026474
238,4464951;308,0751496
238,7323761;308,0852051
238,4993439;308,2119904
238,3810578;308,1235352
238,3859406;308,1776886
238,3637238;308,074112
238,2029419;308,2371521
238,1045609;308,3892212
238,024704;308,4967194
238,0230637;308,6827088
238,0465698;308,7226563
238,0248413;308,8935242
238,0607758;309,080597
238,0875855;309,1017456
238,2154389;309,2502747
238,2041779;309,3897095
238,2985611;309,5929718
238,3694077;309,6527863
238,3860855;309,6816559
238,0284576;310,150238
237,9832917;310,0941163
238,0187683;310,3751373
238,0400696;310,3701019
238,0888519;310,54628
238,1100769;310,6943665
238,0849609;311,1035614
238,10112;311,1846619
238,1470413;311,5325928
238,3184204;311,6367035
238,3794098;311,7923737
237,6366348;310,8940277
234,0452957;310,405777
229,8493195;309,3977051
228,3171387;309,0649414
227,5368042;309,1835022
226,7483444;309,0453644
226,3198624;309,1246338
226,413292;309,1778259
226,0951233;309,1919709
225,9683533;309,2856293
225,9221954;309,3005219
225,8944474;309,3682099
225,9379578;309,6042481
225,8222961;309,7877045
225,7984543;309,8569489
225,944191;310,0248871
225,8712158;310,0717926
224,4289856;309,8699799
220,3766556;308,7224579
216,9754562;308,3970947
215,5123215;308,5639801
214,8389893;308,5043335
214,3854828;308,5995179
214,1025467;308,6076355
214,0474854;308,699997
213,9102783;308,6104737
213,8268128;308,6928406
213,8315125;308,8144074
213,8183365;308,8620301
213,8518906;308,9019776
213,8157501;308,9121247
213,8772049;308,8409119
213,6937714;309,1230164
214,0104523;309,8970337
209,5597763;311,1063538
205,0397949;310,6149292
201,9114685;310,8714905
200,8988572;310,6017914
199,5729523;310,5475311
199,091362;310,7990265
198,7508621;310,7302552
198,3123016;310,8023224
198,2349625;310,8921051
198,231247;311,1167145
198,0299912;311,0567169
197,6140366;311,8771821
197,7438431;311,8986359
197,8004837;311,9991608
197,6908265;311,9628296
198,2006302;312,7078552
198,208252;312,707428
199,2156601;313,6605378
195,3737946;316,0874024
190,1045304;317,7648621
185,1616364;319,6629029
182,8908005;320,399765
181,6893234;321,1105957
181,1577683;321,8591766
180,4741287;322,0238495
180,1988297;322,1850891
179,7855225;322,6032562
179,5476913;322,6800385
179,7618485;322,1266327
179,6179886;322,237442
179,5227127;322,570694
179,5535965;322,634903
179,3469925;322,8447571
179,142807;323,0432434
179,2704697;323,035141
179,1789017;323,107193
179,149437;323,1821747
179,155777;324,1316986
175,4038849;324,7626343
170,9781037;327,0152131
167,7774735;329,496872
166,3024369;330,0898591
165,4470063;330,5100403
164,6730423;330,5336914
164,2501755;330,7593384
164,0903016;330,7499695
163,8530503;331,0208893
163,7724228;331,055603
163,5389862;331,2253265
163,4676666;331,3984681
163,3020096;331,4156494
163,2552338;331,6390839
163,2660065;331,632309
163,3145523;331,8154145
163,3186188;331,8863831
163,291214;331,9138489
163,3477249;332,0176239
163,4659729;332,3283081
163,4157868;332,50177
163,5447159;332,6896973
163,6043701;332,6801758
163,5381089;332,7325134
163,7956696;332,9084015
163,6298065;332,9641113
163,689415;333,1002655
163,8631287;333,1295319
163,834755;333,3008728
163,9468002;333,3568268
164,0488968;333,4736939
164,0953141;333,4501191
164,4704819;333,5882874
164,6522141;333,7790375
165,2219697;334,8734894
162,9902039;337,5961304
159,0476227;339,3703919
157,1324768;340,3105622
156,6238251;340,6662445
156,5466462;341,0554199
156,1265717;341,9764404
156,120369;342,1134796
156,0820008;342,2996521
156,1694642;342,4320374
156,0843506;342,6565247
156,0655976;342,6184845
156,1116715;342,6231842
156,1503449;342,6785431
156,1129532;342,7409516
156,1257782;342,9649964
156,1648636;343,0066986
156,2600479;343,1700439
156,3460846;343,278946
156,3672562;343,3496399
156,2832566;343,3164215
156,4137421;343,4319306
156,4404678;343,4201661
156,4594498;343,3874665
156,5864716;343,6138001
156,6113281;343,5884552
156,6629792;343,7415925
159,5416642;349,2894135
159,1575394;352,7408905
156,4329682;357,5858917
154,7396927;359,4669342
153,7834168;361,0164795
153,7161408;361,354538
153,8453293;361,8477936
153,8902588;362,2297669
153,9621582;362,3762512
154,0003967;362,6277619
153,8707123;362,7531433
154,3334961;362,5702057
154,4883804;363,0386963
154,378151;363,0772858
154,3942337;363,1129761
154,5655518;363,3504792
154,6702424;363,6687165
154,7795182;363,4629975
154,8263474;363,4856568
154,8862763;363,6543274
154,9952851;363,6834412
154,9014282;363,6481934
155,3015213;363,8635712
155,298851;363,8556519
155,4530945;363,9267273
155,5883026;363,8776245
155,3671799;363,8327942
155,6889038;363,89151
155,802948;363,9729462
155,7081528;363,8919678
155,8084946;363,9015809
155,8482819;363,8660279
155,896492;363,8975067
156,2158661;363,9700165
156,64431;363,8594819
156,7192459;363,9134369
156,8805848;364,1844941
157,0094147;364,1400147
157,2011261;364,1161957
157,3668213;364,2286377
157,957428;364,3042298
157,9663391;364,3558198
157,9718857;364,7791901
158,0059891;364,7408753
158,0084305;364,7150116
158,3440018;364,7254486
158,4101792;364,7852784
158,3215332;364,8695527
158,543869;364,7273407
158,8154984;364,3442078
158,8378983;364,4156647
159,0250778;364,8355408
159,0090332;364,806427
159,1548005;364,8259888
159,3716812;364,9632111
170,1143952;362,7068024
194,2038041;358,8055725
201,5676651;362,9005738
208,2081604;363,4619446
211,1849671;364,7522431
212,764206;365,4642487
213,7789917;365,7354584
214,2072602;365,5397492
214,7039948;365,8450013
215,0934677;365,9833374
215,7813797;366,2449646
216,1853257;366,3422394
216,5028;366,2483368
217,0919113;366,4701233
217,2684708;366,5540466
217,6179276;366,6260529
217,7084427;366,7660217
217,7600784;366,8665924
218,3568955;366,3882904
218,5638962;366,2123108
218,817421;366,2848511
218,86689;366,3263855
219,1175003;366,121521
219,1727677;366,1511536
219,2838364;366,2815857
219,4902191;366,160553
219,6525345;366,0962067
219,745903;366,2145386
219,8942108;366,3896332
220,1223679;366,9225922
220,2052689;366,9281769
220,3824921;366,9794312
220,5954438;367,008545
220,8029327;367,052887
220,7507935;367,0486298
220,9270935;367,1138306
220,6435242;366,8450928
220,8016129;367,0125275
220,8375321;367,0469208
220,8246765;367,2126007
220,9563828;366,9843293
221,1298218;367,2628937
221,394188;367,2312165
221,4193116;367,3996277
221,4830094;367,4213868
221,6643753;367,4711151
221,7457275;367,4997101
221,8590317;367,4813233
222,0853348;367,512558
222,110756;367,4694672
222,168686;367,4507294
222,4593964;367,5878144
222,515213;367,5847473
222,6941452;367,6440888
222,7698593;367,6957398
223,0568009;367,7935791
223,0891648;368,0266113
223,1309586;367,8746491
223,41819;368,0645142
223,5238342;366,9314881
226,6228943;361,6275177
229,7541962;360,6665802
233,6877442;360,8377838
234,6211548;361,3504639
235,0715027;361,3137207
235,3213044;361,1758271
235,4657898;361,125
235,5293427;361,0422822
235,6924667;360,9736481
235,7874985;360,9690857
235,9306031;361,0078583
236,0310974;360,990799
236,2042618;361,0231476
236,2046051;361,0573578
236,1898041;361,1464844
236,2908859;361,165329
236,4368897;361,1576691
237,0576553;361,3106995
236,9846497;361,3147888
237,1072007;361,29628
237,3462448;361,350586
237,3435288;361,3292236
237,4059449;361,290802
237,5303879;361,2952118
237,7582321;361,4227143
237,773964;361,4127197
237,8250427;361,3014527
237,8726807;361,3162842
237,9474411;361,3281555
238,0740967;361,4745178
238,0966797;361,5402222
238,3009949;361,6075897
231,8463822;353,3889771
234,5222702;337,2800446
241,090889;332,8403168
244,0284729;330,5662384
244,9493256;330,489914
245,7015305;330,2050324
246,0397492;330,2393952
246,3665161;330,3471069
246,6135254;330,2007446
246,9413376;329,8703156
247,6225281;329,8523865
247,8445206;329,8181153
248,2183915;329,8825531
248,4070282;329,847992
248,5417099;329,8991699
248,8224564;329,8371887
249,0919647;329,8110657
249,3951874;329,7244873
249,5784531;329,7998963
249,8371887;329,9161225
250,1949158;329,9389039
250,2977295;330,114563
250,5589371;330,1823578
250,7483521;330,12323
251,0952759;330,1676483
252,6867905;328,5248566
256,7034378;325,1086731
261,005539;320,4525452
262,2406769;319,1366882
263,3369599;317,7410737
264,4372254;317,2224427
265,1225586;316,6258392
265,9231415;316,1296234
266,6242066;316,0554352
267,374527;316,0618592
267,7349091;315,680481
268,2583771;315,8226471
268,6452332;315,7664338
269,0610504;315,6601563
269,3144684;315,6728211
269,4767609;315,5831146
270,0253754;315,5501557
270,405838;315,4091187
270,6316529;315,436966
271,1279755;315,3761444
271,2169037;315,2055206
271,1264649;315,2880097
273,4456482;313,3052063
276,4994355;308,7866058
280,0913391;305,756073
281,5626221;304,444397
282,4294128;303,9168244
283,0759888;303,4997406
283,6118775;303,2902069
284,1413117;303,0443421
284,9484559;303,1485138
285,1355591;303,3056793
285,1249848;303,0593262
285,5036621;302,9270172
285,968216;302,9556732
286,1165619;302,8916016
286,5423279;302,9461365
286,8843079;302,6725006
287,0960389;302,5744629
288,5072479;300,2847138
291,8504181;296,6748657
294,3666535;293,0428162
296,9064331;291,6496124
297,8382111;290,7727661
298,4024658;290,2576142
298,8573761;290,0486298
299,381836;290,0077057
299,8443604;289,7313843
300,1139069;289,4273377
300,455658;289,384079
300,6826783;289,7028961
300,6280976;289,956482
300,7953797;289,8529358
301,0375824;289,7255707
301,2280884;289,7974549
301,3687745;289,8766022
301,5616913;289,6471405
301,561615;289,6428986
301,9802094;289,5131531
302,0237274;289,515503
302,0217591;289,5453186
302,4781342;289,4955292
302,5813294;289,4861298
302,5828248;289,5350037
302,800827;289,6427917
302,8883973;289,598938
303,105484;289,6176453
303,5198212;289,7911377
305,0793763;288,2390289
308,3529358;284,0110321
311,0162354;281,6603241
312,2153321;280,5642396
312,8433991;279,9073639
313,5482636;279,2358246
314,2406922;278,8578644
315,1615906;278,2505646
315,5336762;278,1213684
315,6954804;278,491806
315,3826599;278,3199921
315,5975495;278,2285309
315,8804932;278,0813904
315,9210816;278,2874909
316,2682648;278,1716004
316,2717438;278,2184601
316,4780579;278,2705536
318,3597413;279,2910004
322,3325806;275,9160919
326,8443451;271,8449707
330,1567078;269,4170075
331,3907319;267,9692688
332,5259705;267,4088593
332,6072846;267,6462708
333,3685456;267,2928925
334,1202851;267,2359772
334,467392;267,2513886
335,0265198;267,2622681
335,5119324;267,1529694
335,6216126;266,8678894
335,8309326;266,962555
336,1880799;267,0117951
336,2793427;266,9131775
336,4071198;266,774765
336,6068878;267,0301362
336,9137574;267,1817627
337,0524445;266,9840393
337,0792999;267,0484314
337,4044648;267,3026581
337,5580292;267,2904511
337,6589203;267,4259491
337,8007965;267,6473084
337,8251343;267,8029633
338,0768891;267,9396973
338,0918732;268,0173492
338,0573425;268,140091
338,4880524;268,4260101
338,4172821;268,5609131
338,6719055;268,8624115
338,6686249;268,9430695
338,7950134;269,276825
338,8872376;269,5124054
338,866272;269,5049897
338,8284912;269,714386
331,7714997;262,2927094
332,8416595;259,3800965
332,9089661;255,3987732
333,6153717;252,8790665
333,5456849;252,1989517
333,2234955;251,9433518
332,8306885;251,8319245
332,7375946;251,6927719
332,7247925;251,6730042
332,6651764;251,6208039
332,5425721;251,8590775
332,6192017;252,0764924
332,5802613;252,229065
332,7595978;252,524231
332,5094757;252,7689057
332,6793976;253,3254929
332,6704102;253,5311661
333,236084;253,4408798
334,6076661;248,7997132
336,6072846;244,804718
337,6032257;243,0373383
338,2965088;242,1569443
338,5189362;241,5193176
338,58461;241,220932
338,8987275;241,0761872
338,8276978;240,8241196
338,8742676;240,7556382
338,8871002;240,7251282
338,9547119;240,7640458
338,9531861;240,7079086
339,0351563;240,7424393
339,056427;240,7372971
339,041275;240,7768326
338,9863129;240,8069535
339,058014;240,9939728
339,023819;241,0892411
339,0363464;241,3138886
339,5642853;239,0249329
340,3529358;234,2563248
341,3389435;228,5771561
341,9828339;227,0445023
342,4317322;226,0921631
342,8709259;225,5943451
342,9316864;225,1693421
343,1221008;224,9666977
343,022995;224,8256073
343,0399628;224,8178559
343,2406769;224,7965927
343,2897492;224,6665802
343,4118805;224,6948776
343,5308075;224,6458206
343,5135193;224,684082
343,675766;224,7160416
343,6977082;224,6590042
343,7536164;224,7930603
343,7262421;224,7939224
343,76857;224,808548
343,8444977;224,7968064
343,8253479;224,8622971
343,7740631;224,9343338
344,2550812;225,0949173
345,1780091;222,1082764
346,4641114;216,1573258
348,4605103;212,1949768
348,676529;210,8339615
348,3830872;210,0200653
348,5910034;209,374054
348,4172821;209,2473755
348,4113159;209,0346222
348,4600525;208,8532944
348,5765381;208,6884842
349,0043793;208,6636276
348,9606018;208,5725555
348,9693604;208,5811158
349,0709839;208,3523483
349,0988923;208,3583679
349,0723267;208,3870239
349,0876465;208,3392563
349,1295472;208,5328369
349,0871582;208,5117493
349,0894318;208,4901505
349,1091766;208,4676514
349,1026154;208,4562607
349,0845642;208,514885
349,1548004;208,4453049
348,6872254;208,4391632
342,0018921;204,9759293
341,9703217;200,0129319
340,7256318;194,3192444
340,2949829;192,5946732
339,9000855;191,8818055
339,6766205;191,4513474
339,6097107;191,2832566
339,5438995;191,1313248
339,4308014;191,022255
339,4563293;191,0072174
339,2828827;190,8053971
339,2758637;190,7851944
339,3022004;190,6861649
339,309433;190,6776047
339,2236634;190,6991043
339,2761536;190,7190933
339,2079926;190,8333893
339,1812287;190,8914261
339,173233;190,9404679
339,2088471;190,9338455
339,2405396;190,9387207
339,299469;190,9607697
339,2437287;190,9811402
339,3805237;191,0750504
339,4068604;191,0732422
339,433487;191,1245422
330,9406434;196,1929703
322,1098175;196,1218186
316,2843628;191,3512345
310,5866547;187,0290985
307,9356385;184,9094467
306,3423462;183,2663498
305,4387665;182,6498871
304,5569458;182,4186859
304,0184021;181,8036118
303,7107239;181,429718
303,4586792;180,1904984
302,7977906;180,041626
302,3546448;179,7909241
301,8240662;179,5246887
301,7305756;179,4449082
301,2756958;179,3212738
301,6456757;179,0679703
301,5007629;178,9700623
301,2210694;178,7893677
301,0969086;178,6376496
300,8103485;178,6944351
300,5592499;178,5342789
300,5029297;178,6018829
300,2566681;178,6752854
300,1896362;178,6647797
300,0392456;178,6269531
299,7719269;178,9000626
299,6984711;178,9018784
299,661499;178,8317642
299,6791382;178,8355256
299,5656739;178,9127426
299,4644775;179,015831
299,3137818;179,0782319
299,1396637;179,1435013
299,0526428;179,1680985
298,9905091;179,2390289
298,9341431;179,2920075
298,952652;179,2439499
298,6981354;179,3701248
298,7132721;179,3975373
298,6535034;179,4307175
298,7590943;179,46344
298,7570648;179,6126328
298,7108917;179,5901642
298,702652;179,7611923
298,715683;179,842392
297,722168;182,1785889
295,6438599;182,653244
291,3573761;180,2105561
289,7242279;179,0872421
289,1275177;178,9367676
288,4480896;179,0734406
288,0240326;179,0331726
287,6005554;179,0188523
287,4635468;179,1207962
287,2041321;179,2179795
287,467041;179,6695175
287,2734681;179,7391816
287,1950836;179,7028275
287,1188508;179,7097702
287,1123658;179,8564835
286,8955231;179,9089585
286,7122956;179,9496842
286,6342469;179,9894257
285,211853;179,5547486
281,8066407;179,5171509
278,7904663;178,6082077
277,4266968;177,8855133
276,2414246;177,6600418
275,797226;177,7146607
275,0200043;177,6831208
274,7756348;177,6826325
274,3714295;177,5904007
274,4199677;177,6405563
274,073288;177,7291641
274,4647675;177,7105942
274,3079071;177,7656784
274,2780762;177,8265458
273,5173798;177,8515625
274,021225;177,8671036
274,0600739;177,8218918
273,8420258;177,9435883
273,8156586;178,0147782
273,6200714;178,1242752
273,5976868;178,2566452
273,742157;178,0869294
271,1566467;176,8608933
267,4522705;175,9055862
265,0590057;175,1752015
263,393097;174,7875519
262,8179321;174,8466034
262,375412;174,7348252
261,7844086;174,5049057
261,3167115;174,4934769
260,7469788;174,5550385
260,5030213;174,6837769
260,2227021;174,682312
259,9197541;174,6898346
259,7268372;174,4987259
259,5960236;174,5103073
259,2154236;174,6884537
259,0254822;174,8190003
258,8194885;174,9105301
258,6844025;174,9962769
258,6207123;175,1565857
258,6488037;175,1067734
258,7720795;175,1219177
258,7662506;175,3023911
258,7857971;175,3899994
258,4545746;175,4495087
258,1227875;175,9237289
258,1557923;175,8867188
258,0587158;175,927269
258,1139679;176,3226013
258,095398;176,3963242
257,9963379;176,5706024
257,9308014;176,5407791
257,9135437;176,6785049
258,0277405;176,7423325
257,1385803;184,1425553
253,3302918;183,9979554
250,5626755;184,5895996
249,602768;184,9380265
249,3262024;185,2735596
249,1539307;185,620224
249,053833;185,9322891
248,7959061;186,1042557
248,6996536;186,3771973
248,6166764;186,6593323
248,4589005;186,7069321
248,6551972;186,9967575
248,6741638;187,08284
248,6932602;187,1867905
248,5571899;187,348793
248,3631363;187,5857315
248,3064041;187,6991806
247,692009;188,474968
247,6822586;188,7893296
247,5574875;188,9754486
247,5958099;189,400116
247,7650071;189,602623
247,8474884;189,8158112
248,1117554;189,9410324
248,4773178;190,3090058
248,4950028;190,399231
248,5812683;190,4406433
248,6251526;190,8616715
248,7690964;190,9994736
248,7036362;191,1908341
248,8415452;191,3454361
248,7656556;191,3800049
248,7889633;191,6556015
248,7374039;191,8560105
248,7114258;191,9136124
248,6374741;192,0840454
248,8313828;192,1515656
248,9162064;192,6874466
248,9721527;192,7517166
248,5084457;193,234459
248,5211869;193,2821655
249,5174027;197,4746094
247,0889969;204,1472855
243,8728943;206,18116
241,9681015;207,2645874
241,2969971;208,3190156
241,3502121;209,1093521
241,3889237;209,5719299
241,9722214;209,9804154
241,909607;210,6389008
241,9239426;211,0109787
242,0168076;211,3355255
242,190094;212,0647278
242,213913;211,9084702
242,510704;212,2552185
242,662796;212,5133896
242,5512772;212,9727554
242,6130982;212,9383088
242,758461;213,2337189
242,7296753;213,154953
242,7555008;213,2961197
242,7537155;213,6258316
242,979599;213,9139023
243,0827103;214,0417557
243,163498;214,3321457
243,3365097;214,7552185
243,3476868;214,6287003
243,2332916;214,8384399
243,4180985;214,9771195
243,4229279;215,3711777
243,3952485;215,3996583
243,334961;215,7806397
243,4298706;216,227478
255,0554886;223,4716797
256,2808914;228,8346787
256,543335;232,9155045
256,1276093;234,2378845
256,7168732;235,2398682
256,8117752;235,5235596
257,0834961;235,5882416
258,105896;235,9795533
258,3876648;236,1592407
258,6197739;236,0217514
258,8600922;236,3861237
259,0487213;236,3971177
259,3301392;236,6345215
259,3096466;236,7815247
258,9239655;236,339859
258,9454193;236,3220596
259,0619355;236,5524368
259,2280426;236,7383728
259,0731964;236,6108017
259,5850678;237,0242844
259,57901;237,0403519
259,9454193;237,2887802
259,8843079;237,4824906
260,1253968;237,8065873
260,3140259;238,1469651
260,531128;238,5958176
260,6477204;238,6203919
260,6825714;238,6682969
260,6711578;238,709816
260,5217133;238,8108979
260,2523499;239,8604737
260,3595429;239,9949112
260,3780976;240,0486985
260,3591767;240,1571579
260,4513092;240,1905137
260,6526947;240,3584213
260,458786;240,3137055
260,5939179;240,5112381
262,9937897;241,6628876
263,092804;246,0275269
262,1459351;248,7378464
262,0478363;249,8327561
261,6892243;250,3907318
261,8589935;250,6927185
261,8891754;251,216568
262,6070404;251,331337
262,8822174;251,6796036
262,8267822;251,6764527
262,947403;252,0581513
262,8791046;252,2101517
263,4511261;252,6067658
263,2804261;252,6986084
263,7288056;253,6285248
265,6385956;257,9876099
264,3121948;264,1130219
264,1787262;266,4878083
264,456604;267,7359162
264,2132569;268,3592377
264,1487274;268,8114472
264,3332977;269,5205689
264,2286377;269,9150391
264,3652955;270,3581238
264,5856018;270,4303742
264,7418518;270,5866089
264,8623963;271,1078339
265,0467682;271,3305054
266,0248566;272,2179108
266,0335388;272,8223572
265,5550843;273,4449158
265,6171875;278,7848511
265,6611481;283,6742554
266,3521424;286,8298645
267,3087464;288,7823029
267,519043;289,7256928
267,8678284;289,7928772
267,8430024;290,9779358
267,5270081;292,2431336
267,5936279;292,9868774
267,7120057;293,625351
267,6269837;294,1491242
267,579773;294,7009735
267,5705719;295,1048737
267,4691468;295,3766174
267,232254;295,9015961
267,4343872;295,8739014
267,2118225;296,4613343
268,1643677;296,4000702
268,0213318;296,6230927
268,0442658;296,9110107
268,1899109;296,9522553
268,2558594;297,2657013
268,8806305;297,5873871
271,0768738;300,7013397
272,2726288;306,3778992
273,3451691;311,1127014
273,6253052;312,5773163
273,4242402;313,8565979
274,1286316;314,680481
273,992569;315,4389496
274,1818543;315,9600983
274,3261567;316,8933716
274,546936;317,7893525
274,5617066;318,3248749
274,7249756;318,8346863
274,6853638;318,7269135
274,6873474;318,8546295
274,7527924;319,0736542
274,9766388;319,4688416
275,0665436;319,783905
275,2819061;320,2687683
275,3378144;320,6794129
275,5999451;321,2980957
275,6763001;321,3600922
275,752655;321,8699189
275,7780457;321,8886109
275,8163452;322,36763
275,9102784;322,4189759
276,0566559;322,7618408
276,1562653;322,7906647
276,1485443;322,9968872
276,2071228;323,5217743
276,1852875;323,5417633
276,2352142;323,4924927
276,1772614;323,7753449
276,0691376;324,329834
276,2632752;324,3434143
276,6236725;324,5194245
290,6826325;316,5270691
295,348587;321,0414276
300,2949066;322,5328064
302,17276;323,8098298
303,1214295;324,5172424
303,7162323;324,4335022
304,3013153;324,8710633
304,6056976;325,4315949
304,900116;325,4480744
305,1123047;325,5788574
305,1576691;325,5855256
305,2438355;325,7206116
305,2503815;325,7253876
305,5955811;325,9297028
305,608017;326,2266846
305,7612915;326,2747956
305,8021851;326,2937012
306,064621;326,7601318
306,9931336;326,6233368
310,7470703;328,80719
314,2150116;331,1986237
316,327301;332,840561
317,2692261;333,5397644
317,9130402;334,0712281
318,0292053;334,4185944
318,5895691;334,7677918
319,0070648;335,0644226
319,5883027;335,6455689
319,8108521;335,75177
320,0100403;335,963913
320,4674378;336,394989
320,4990845;336,5854187
320,5193177;336,758606
320,7980042;337,0599213
320,7145996;337,1316529
321,0175934;337,5013886
321,0720825;337,5951233
321,0072327;337,78685
320,9277191;337,999054
321,2443237;338,2646485
321,2838593;338,6862488
321,3955536;338,7895508
321,4576569;338,7974701
321,7400818;339,2571106
321,9628449;339,4865265
322,0474549;339,7020722
322,1503754;339,8336792
322,105835;339,930069
322,2829743;340,0014649
322,3522797;339,9543763
322,4615784;340,4524079
322,5014038;340,4968262
322,5231018;340,6944428
324,3812561;332,3039246
328,7408753;331,1188813
334,6230927;329,4239807
337,6068878;329,5249786
338,8414459;329,5248108
339,6505127;329,4441223
340,1316681;329,3046112
340,6576996;329,2887268
340,6795502;329,2363281
340,8749848;329,2471314
341,0349426;329,1596833
341,0612183;329,1675721
341,1604004;329,1549225
341,3099366;329,2218476
341,1313935;329,3537445
341,2076569;329,4569245
341,3665466;329,5146942
341,4223023;329,7186737
341,5354462;329,8475495
341,6786194;330,0621338
341,6565094;330,0695954
341,7565918;330,4048005
341,9377899;330,3808899
341,9597168;330,3403473
342,0969849;330,8331299
342,0467224;330,8749542
341,992569;330,8976898
342,0633545;330,8795166
342,1797791;330,9390107
342,100235;331,225174
342,2376404;331,3331299
342,2466736;331,4035797
342,2688446;331,8681946
342,411026;331,8489227
342,4069214;331,9792328
342,4108887;331,9930115
342,3507385;332,1193238
342,4823151;332,1359863
342,5901795;332,3396607
342,493927;332,5137482
342,5440674;332,5852967
342,3361664;333,1396637
342,4350891;333,2108917
342,4024048;333,451706
342,448822;333,6536255
337,4964905;327,0737457
328,1857911;314,6238251
329,4802857;304,9602661
330,0643768;300,9249573
330,0431519;299,4575043
329,7686615;298,4998169
329,9630585;298,013031
329,9556275;297,6437683
329,9873658;297,5281525
329,9348908;297,6000977
329,9502869;297,4910431
329,9315491;297,4612122
329,9267121;297,4724121
329,8804322;297,4681702
329,8417054;297,4879761
329,861145;297,4633789
329,8561096;297,4572754
329,6118469;297,7962799
329,6843262;297,738739
329,5971375;297,8598786
329,5669708;297,9576874
329,5636444;298,137558
329,3852386;298,3177185
329,3547821;298,3364106
329,3805847;298,4558258
330,2270508;296,7357941
330,9718628;291,4700165
331,6775513;288,8965149
332,0917664;288,6257935
332,2110138;287,5925446
332,2689667;287,0150299
332,3557282;286,979599
332,5111389;286,5475769
332,4464417;286,6130524
332,6478882;286,575943
332,589798;286,5096741
332,6481781;286,4555207
332,2468415;286,188324
332,339447;286,109253
332,2465668;286,0757294
332,3703766;286,032837
333,0317688;286,4879303
332,7038727;283,9490509
334,4521637;279,6442719
335,9437409;275,9512024
336,1701813;274,1244049
336,3265686;273,3394318
336,8379975;272,6115418
336,9052582;272,0559845
337,0422821;271,9293976
337,0623475;271,8717346
337,0894776;271,7674408
337,1839142;271,404541
337,3181305;271,4751282
337,3640137;271,4665375
337,3414917;271,3405151
337,4956665;271,2224274
337,5536194;271,2041779
337,9549714;269,1908875
339,7073059;262,369751
341,0576783;256,6464234
341,6473084;254,5030594
342,1071167;253,8011094
342,2531586;252,8900986
342,3408203;252,2033921
342,5421143;251,6204758
342,4462739;251,266388
342,4378662;251,0880204
342,6391907;250,7668915
342,6717835;250,6717301
342,6306763;250,519043
342,6698456;250,5092316
342,6756745;250,4041672
342,7598267;250,3903733
342,7971802;250,3760452
342,8728638;250,3488236
343,9702606;249,4133454
345,9425812;242,0285416
346,0837708;235,7788391
348,0307159;232,3859864
348,924881;231,4896774
348,9450684;230,5594101
348,845047;229,8713303
348,8334504;229,3198395
348,8472748;228,8676377
348,8778534;228,4468537
349,0276185;228,4348831
349,0023499;228,1892853
348,9280396;227,9846573
349,1426544;227,7807312
349,1294403;227,7047806
349,1267242;227,6849823
349,0645142;227,5703202
348,9598694;227,610672
350,1603089;222,8488159
353,3997193;215,2912522
354,322937;209,9476776
355,0262146;207,8752975
355,0983277;206,925766
354,8697052;206,125679
354,8256836;205,379982
354,9231415;204,8457871
354,9550476;204,3756028
354,9013519;204,1646881
354,8917542;204,1358033
354,7961731;203,5236206
354,7306214;203,5046616
354,7821961;203,4615097
354,7435913;203,1680756
354,7579193;203,1893463
354,7499237;203,1975022
355,3213959;200,7238846
356,3629456;194,9049378
356,6963806;189,5914688
357,2824707;187,5924606
357,2494507;186,7403107
357,0877533;186,1838837
